app_name,app_id,category,review_id,username,rating,title,text,thumbs_up_count,review_created_version,at,reply_content,reply_at
WhatsApp Messenger,com.whatsapp,Social,60cfce54-d76f-4255-9882-00e07b356e5f,Krishan Dixit,5,,review problem 24hors WhatsApp band close,0,2.26.27.85,2026-07-26T16:23:11,,
WhatsApp Messenger,com.whatsapp,Social,001e883f-4ed0-4893-8730-abc9a68e41da,Rajarshi Banerjee,2,,"I am using a 2gb, android 11 tablet, the app os opening, showing logo it is looping, after factory reset also the same, i am using the latest version of whatsapp, please help me",0,2.26.26.73,2026-07-26T16:23:09,,
WhatsApp Messenger,com.whatsapp,Social,672cd290-3ccb-43c7-926b-35a94abbc7cc,Victory Gotao,3,,very nice,0,2.26.26.73,2026-07-26T16:23:06,,
WhatsApp Messenger,com.whatsapp,Social,2a4629b3-2457-48e9-af2a-d61c907226e3,kenneth gurira,5,,It's good to use,0,2.26.27.85,2026-07-26T16:22:50,,
WhatsApp Messenger,com.whatsapp,Social,3da02abf-7c13-485f-98b2-fa088cdd239e,Dembe Nemavhadwe,5,,l love it 💗,0,2.26.28.77,2026-07-26T16:22:47,,
WhatsApp Messenger,com.whatsapp,Social,59f7c7aa-eabc-471c-a99f-f711c08b422f,Sameer Khan,5,,Successful,0,,2026-07-26T16:22:00,,
WhatsApp Messenger,com.whatsapp,Social,aaf0964a-46bf-4c67-8b8b-61054429ae3e,Rohit Tudu,5,,BADT,0,2.26.28.77,2026-07-26T16:21:53,,
WhatsApp Messenger,com.whatsapp,Social,731c8729-8318-4965-8f43-39beff243657,Mohamed Saad,5,,good,0,2.26.28.77,2026-07-26T16:21:34,,
WhatsApp Messenger,com.whatsapp,Social,3693c17a-4901-45f1-8b98-6bc70798f9be,poorya sarlak,5,,نایس,0,2.26.27.85,2026-07-26T16:20:57,,
WhatsApp Messenger,com.whatsapp,Social,39719a15-e9a0-4db4-8b2d-069d7ca07569,Sacky Mushwana,4,,Good,0,,2026-07-26T16:20:57,,
WhatsApp Messenger,com.whatsapp,Social,d8274c39-2f36-4279-9031-b1e6079514b1,Samson Philimon,5,,I enjoy your service everyday 🎉 you people always light up my day 🩵,0,2.26.28.77,2026-07-26T16:20:22,,
WhatsApp Messenger,com.whatsapp,Social,edfdd51e-c1ac-44dc-9787-3c7762d2cd3b,Fareeha Sarwer,1,,"since then 4 days ,my WhatsApp account always go to review account option ,and that's happened because of some activity ...seriously ...my official work stop due to this features,, not happened this yet ,and now it will be waiting for 24 years .... what could I do",1,2.23.10.77,2026-07-26T16:20:09,,
WhatsApp Messenger,com.whatsapp,Social,ba7bcb09-3dbb-487c-8c56-3c12c1be6b47,Ghanshyam Patil,5,,ok,0,,2026-07-26T16:20:00,,
WhatsApp Messenger,com.whatsapp,Social,b9ed43da-3857-4693-a348-d32d41bfc50f,fund info,5,,please Grant me access to my WhatsApp,0,2.26.27.85,2026-07-26T16:19:49,,
WhatsApp Messenger,com.whatsapp,Social,9746e49e-5d83-44b4-b089-c9e77f92f74f,Anjani Yadav,5,,nice aap,0,2.26.27.85,2026-07-26T16:19:27,,
WhatsApp Messenger,com.whatsapp,Social,115c8006-dc37-4d0a-b019-89fe12669e0d,Kumar Manas,1,,turn off the tablets rotate mood,0,,2026-07-26T16:18:16,,
