app_name,app_id,category,review_id,username,rating,title,text,thumbs_up_count,review_created_version,at,reply_content,reply_at
Microsoft Teams,com.microsoft.teams,Productivity,c997610d-29b1-4714-ab21-b4c495449145,MD SELIM MORAL,5,,good,0,,2026-07-26T15:41:18,,
Microsoft Teams,com.microsoft.teams,Productivity,1049ac81-4bba-478c-9b2b-aa8e3c2f60cc,naziem isaacs,5,,excellent 👍,0,1416/1.0.0.2026133602,2026-07-26T15:35:57,,
Microsoft Teams,com.microsoft.teams,Productivity,b1112850-e07e-4c6a-af5d-7b0f92e98fdf,Shobeir Asayesh,1,,"No matter what the 'Appearance' is set, everytime I open the app says theme is Light. I have set it many times..",0,1416/1.0.0.2026133602,2026-07-26T15:15:07,,
Microsoft Teams,com.microsoft.teams,Productivity,db5f2493-1756-4fae-8ccc-b58901750acb,Darsh Bhardwaj (DxG),5,,Helped Me A lOt In My Studies During Covid-19,0,1416/1.0.0.2026141303,2026-07-26T14:40:48,,
Microsoft Teams,com.microsoft.teams,Productivity,574b2746-5d1d-4838-8aeb-fcb267297b7e,Isa Barcena,1,,"Ugh the join button doesn't always show up, causing me to become late to my class. I either join through link or get invited into the meeting by a presenter. Mind you, i have good signal so i don't understand why does this keep happening.. Please fix this.",0,1416/1.0.0.2026132904,2026-07-26T14:28:38,,
Microsoft Teams,com.microsoft.teams,Productivity,5ff1fe6c-784e-475e-a200-2e3c4b57deda,Ratnesh Pathak,4,,good,0,1416/1.0.0.2026112702,2026-07-26T14:09:55,,
Microsoft Teams,com.microsoft.teams,Productivity,17ef2db9-27ef-4fb4-bf06-5502a72657a6,Abubakar Ibrahim,5,,excellent,0,1416/1.0.0.2026132904,2026-07-26T12:30:39,,
Microsoft Teams,com.microsoft.teams,Productivity,567a0e95-eb2e-4e58-876f-abe1bc2448ea,Nikki Labrador,5,,"I use this mostly for work, and it helps me with my daily tasks A LOT. It eases my collaboration with my colleagues, and the fact that I can use the app for both my desktop and tablet is a huge plus.",0,,2026-07-26T12:29:04,,
Microsoft Teams,com.microsoft.teams,Productivity,8a27d5d2-1f9c-4478-9413-aa927c8bda2b,dhanushka udayangani,5,,Great,0,1416/1.0.0.2026132904,2026-07-26T12:14:32,,
Microsoft Teams,com.microsoft.teams,Productivity,4e2d3b4e-6cdc-4dff-8469-aa1f82bab100,Juliana Tabuena,4,,reliable,0,1416/1.0.0.2026133602,2026-07-26T11:39:02,,
